time,seconds_elapsed,z,y,x
1710737800441090600,0.297090576171875,0,0,0
1710737800498974700,0.354974609375,0.1986837387084961,0.781951904296875,-0.3527318835258484
1710737800556859100,0.412859130859375,0.5689935684204102,-0.5128068923950195,-0.04765099287033081
1710737800614743600,0.47074365234375,1.105879783630371,-0.5583227872848511,-1.0354427099227905
1710737800672627700,0.528627685546875,0.4812917709350586,-2.4112157821655273,-1.2893069982528687
1710737800730512100,0.58651220703125,-5.611138343811035,-0.8372198343276978,-0.1273581087589264
1710737800788396500,0.644396484375,-2.4652810096740723,-1.8236536979675293,-0.9250082969665527
1710737800846281000,0.702281005859375,-5.769606113433838,0.4127430319786072,-0.7279647588729858
1710737800904165400,0.760165283203125,-1.1062421798706055,-1.0196449756622314,-2.2311408519744873
1710737800962049500,0.818049560546875,-4.293455600738525,-3.9027960300445557,-2.3482882976531982
1710737801019934000,0.875933837890625,2.8402745723724365,-5.303474426269531,9.59178638458252
1710737801077818400,0.933818359375,6.739096641540527,-5.949846267700195,9.765373229980469
1710737801135702800,0.991702880859375,3.2058441638946533,-4.78066873550415,7.237255573272705
1710737801193587200,1.049587158203125,3.6505424976348877,-1.012606143951416,8.83420181274414
1710737801251471600,1.1074716796875,0.9804298877716064,2.659421443939209,8.87678337097168
1710737801309356000,1.16535595703125,-1.2203961610794067,4.963990211486816,5.6136698722839355
1710737801367240400,1.223240478515625,-1.8219115734100342,5.311659812927246,1.6631736755371094
1710737801425124900,1.281124755859375,-1.3293935060501099,4.925402641296387,-0.4323921203613281
1710737801483009500,1.339009521484375,-0.7536885738372803,3.6232025623321533,0.04062080383300781
1710737801540894000,1.39689404296875,-1.2506240606307983,0.9880003929138184,1.7092180252075195
1710737801598778400,1.4547783203125,-1.102030634880066,-1.4895477294921875,3.798163890838623
1710737801656662800,1.512662841796875,0.8897945880889893,-3.5469484329223633,5.244397163391113
1710737801714547200,1.570547119140625,-0.09160661697387695,-4.6562910079956055,3.0568618774414062
1710737801772432000,1.628431884765625,-0.678858757019043,-3.3484416007995605,-1.6815075874328613
1710737801830316300,1.68631640625,-1.4139254093170166,-4.252479553222656,-0.3591647148132324
1710737801888200700,1.74420068359375,1.650498867034912,-2.7237184047698975,-1.1345648765563965
1710737801946085000,1.802085205078125,-0.7006988525390625,-1.1421778202056885,-3.6801018714904785
1710737802003969800,1.8599697265625,-2.1521873474121094,0.48236751556396484,-4.992225646972656
1710737802061854200,1.917854248046875,-2.3587515354156494,-0.5518078804016113,-3.1856741905212402
1710737802119738600,1.975738525390625,-0.2174239158630371,-0.892056941986084,-0.8995747566223145
1710737802177623300,2.033623291015625,0.6035628318786621,-1.800160527229309,3.271725654602051
1710737802235507700,2.0915078125,0.969912052154541,-1.5207431316375732,2.6208643913269043
1710737802293392400,2.149392333984375,1.0052919387817383,-0.9306461811065674,2.2478299140930176
1710737802351276800,2.20727685546875,-0.7450876235961914,-2.067196846008301,1.6102080345153809
1710737802409161500,2.265161376953125,-2.1983330249786377,-0.8005247116088867,-2.337822437286377
1710737802467046000,2.3230458984375,-1.8469579219818115,-0.20455408096313477,-3.6282248497009277
1710737802524930600,2.3809306640625,-3.5094316005706787,1.016173243522644,-4.711478233337402
1710737802582815000,2.43881494140625,-0.2634143829345703,1.0800284147262573,-1.485307216644287
1710737802640699600,2.49669970703125,0.6424283981323242,0.33704400062561035,2.001852035522461
1710737802698584000,2.554583984375,0.16947603225708008,-0.7640411853790283,2.5074844360351562
1710737802756468700,2.61246875,2.8462717533111572,-2.4004998207092285,5.344826698303223
1710737802814353200,2.670353271484375,3.4258902072906494,0.412992000579834,3.137237548828125
1710737802872237800,2.72823779296875,2.641852378845215,-1.284834861755371,3.757105827331543
1710737802930122500,2.78612255859375,-2.327327013015747,1.6759207248687744,0.6908302307128906
1710737802988007000,2.8440068359375,-1.1132490634918213,3.507992744445801,-2.6822495460510254
1710737803045891600,2.9018916015625,0.5381608009338379,2.668423652648926,-3.60894775390625
1710737803103776300,2.9597763671875,-0.3168231248855591,-0.31068921089172363,-2.9911818504333496
1710737803161660700,3.01766064453125,-0.29697561264038086,-2.4825363159179688,-1.1813430786132812
1710737803219545300,3.07554541015625,1.118721842765808,-4.401022911071777,1.0071430206298828
1710737803277430000,3.133429931640625,0.5050612688064575,-5.220358848571777,1.3218374252319336
1710737803335314700,3.191314697265625,0.31192266941070557,-1.5180892944335938,-1.4547629356384277
1710737803393199000,3.24919921875,-0.10457611083984375,-2.9906530380249023,1.955780029296875
1710737803451083800,3.307083740234375,-1.6943776607513428,-0.3097105026245117,-1.7472968101501465
1710737803508968400,3.364968505859375,-1.802255392074585,2.454883337020874,-5.029665946960449
1710737803566853000,3.42285302734375,-1.310908555984497,3.5666093826293945,-4.18074893951416
1710737803624737800,3.48073779296875,-0.6912728548049927,1.8847897052764893,-1.5501465797424316
1710737803682622200,3.538622314453125,0.20511984825134277,-0.22009944915771484,2.5518407821655273
1710737803740507000,3.5965068359375,0.6289834976196289,-1.2661209106445312,5.621370792388916
1710737803798391600,3.6543916015625,0.4482247829437256,-2.3245043754577637,7.427117347717285
1710737803856276200,3.712276123046875,0.8225855827331543,1.1337041854858398,4.4009623527526855
1710737803914161000,3.770160888671875,0.26233530044555664,-0.5730676651000977,5.102073669433594
1710737803972045600,3.828045654296875,1.0181318521499634,-0.7816238403320312,1.3782830238342285
1710737804029930200,3.88593017578125,2.661332130432129,1.0602068901062012,-2.179625988006592
1710737804087814700,3.943814697265625,1.4621250629425049,0.6614651679992676,-4.357844829559326
