time,seconds_elapsed,z,y,x
1710737800444874200,0.300874267578125,0.5455629825592041,0.4911975562572479,1.057452917098999
1710737800478207200,0.334207275390625,0.41949936747550964,0.09674293547868729,0.0975828468799591
1710737800511540200,0.367540283203125,0.5411342978477478,-0.48508909344673157,-0.24556060135364532
1710737800544873200,0.400873291015625,0.4815003573894501,-1.0894460678100586,-0.0716218426823616
1710737800578206200,0.434206298828125,0.10063708573579788,-1.0127084255218506,-0.6439093947410583
1710737800611539200,0.467539306640625,0.08322793990373611,-0.24159009754657745,-0.9056574106216431
1710737800644872200,0.5008720703125,0.5012765526771545,0.06788039952516556,0.44843825697898865
1710737800678205000,0.534204833984375,0.6372663974761963,-0.3694862425327301,0.8005917072296143
1710737800711538000,0.567537841796875,0.19974705576896667,-0.4734066128730774,-0.6998782753944397
1710737800744871000,0.600870849609375,0.5379273891448975,-0.27808821201324463,-1.2699514627456665
1710737800778204000,0.634203857421875,1.1998567581176758,-0.8444199562072754,0.00992626789957285
1710737800811537000,0.667536865234375,0.9454388618469238,-1.52139151096344,-0.36750099062919617
1710737800844870000,0.700869873046875,1.066157579421997,-1.644248127937317,-1.3682215213775635
1710737800878203000,0.734202880859375,1.4633609056472778,-3.6090383529663086,-0.12369657307863235
1710737800911535900,0.767535888671875,1.9694479703903198,-6.3961052894592285,2.103299856185913
1710737800944868900,0.800868896484375,2.7756898403167725,-8.092657089233398,2.5840365886688232
1710737800978201900,0.834201904296875,3.8002336025238037,-6.189333438873291,-0.6571189165115356
1710737801011534800,0.867534912109375,4.173614025115967,-3.858416795730591,-2.713078022003174
1710737801044867600,0.90086767578125,4.0050201416015625,-2.442014694213867,-1.809329628944397
1710737801078200600,0.93420068359375,3.6037697792053223,-2.689484119415283,-0.41980478167533875
1710737801111533600,0.967533447265625,3.5250468254089355,-3.365692138671875,0.12843063473701477
1710737801144866600,1.000866455078125,4.539358615875244,-2.819136381149292,0.3528406620025635
1710737801178199600,1.034199462890625,4.541038513183594,-1.6876182556152344,0.737750768661499
1710737801211532500,1.067532470703125,3.3106393814086914,-1.3174448013305664,1.2578872442245483
1710737801244865500,1.100865478515625,2.221651554107666,-0.7876875400543213,1.2799540758132935
1710737801278198500,1.134198486328125,1.4659570455551147,0.1850867122411728,0.5808393955230713
1710737801311531500,1.167531494140625,0.5611395835876465,1.4193036556243896,-0.29687178134918213
1710737801344864500,1.200864501953125,-0.4869979918003082,2.5028703212738037,-0.6528429985046387
1710737801378197500,1.234197509765625,-1.0502755641937256,3.136395215988159,-0.8622109293937683
1710737801411530200,1.2675302734375,-1.2606359720230103,2.394292116165161,-0.5056288242340088
1710737801444863200,1.30086328125,-1.5595693588256836,0.7887565493583679,-0.07727217674255371
1710737801478196200,1.3341962890625,-1.4425158500671387,-0.15416257083415985,0.0910162404179573
1710737801511529200,1.367529296875,-1.6790664196014404,-0.2579302489757538,0.0725381150841713
1710737801544862200,1.4008623046875,-2.0106801986694336,-0.23593975603580475,-0.07421794533729553
1710737801578195200,1.4341953125,-2.2049295902252197,0.6924717426300049,-0.03504735976457596
1710737801611528200,1.467528076171875,-2.5382230281829834,1.3656253814697266,-0.22334103286266327
1710737801644861200,1.500861083984375,-2.6452741622924805,1.4503804445266724,0.039170581847429276
1710737801678194200,1.534194091796875,-1.8915648460388184,1.5323866605758667,0.3709369897842407
1710737801711527200,1.567527099609375,-1.0927294492721558,1.6727288961410522,0.6858287453651428
1710737801744860200,1.600860107421875,-0.3874298632144928,0.28305134177207947,1.5905698537826538
1710737801778193000,1.63419287109375,-0.1585148572921753,-0.030313294380903244,1.6756303310394287
1710737801811526000,1.66752587890625,-0.028633465990424156,0.6074876189231873,0.6590278148651123
1710737801844859000,1.70085888671875,0.014965757727622986,0.3249707520008087,0.24128466844558716
1710737801878191900,1.73419189453125,-0.3148917555809021,-0.2563267946243286,0.5707604289054871
1710737801911524900,1.76752490234375,-0.6777350306510925,-0.4411080777645111,0.7982246279716492
1710737801944857900,1.80085791015625,-0.6710920929908752,-0.15118469297885895,0.854040801525116
1710737801978190800,1.83419091796875,-0.44393324851989746,0.28999972343444824,0.9468895792961121
1710737802011523800,1.86752392578125,-0.1871483325958252,0.3975088596343994,1.067531943321228
1710737802044856800,1.90085693359375,-0.12392564117908478,0.11720632016658783,0.8146411776542664
1710737802078189800,1.93418994140625,-0.07887565344572067,-0.2901524603366852,0.42637139558792114
1710737802111522800,1.967522705078125,-0.044668205082416534,-0.5123481154441833,0.5305208563804626
1710737802144855600,2.00085546875,-0.15324631333351135,0.10689827054738998,0.6226060390472412
1710737802178188500,2.0341884765625,-0.17569494247436523,0.6580352187156677,0.017409147694706917
1710737802211521500,2.067521484375,-0.1391204595565796,0.7432484030723572,-0.517158567905426
1710737802244854500,2.1008544921875,-0.14813046157360077,0.2441861927509308,-0.8073109984397888
1710737802278187500,2.1341875,0.14469444751739502,0.9066500663757324,-0.8247201442718506
1710737802311520500,2.1675205078125,0.22616620361804962,1.3544011116027832,-0.5121954083442688
1710737802344853500,2.200853515625,0.25289076566696167,0.3310028612613678,-0.16156910359859467
1710737802378186500,2.2341865234375,0.0713164210319519,-1.2804886102676392,-0.07681404054164886
1710737802411519500,2.26751953125,-0.05215108394622803,-2.1240687370300293,-0.658951461315155
1710737802444852500,2.3008525390625,-0.05268557742238045,-1.7874153852462769,-0.5288410186767578
1710737802478185500,2.334185546875,-0.2887016832828522,-1.0566130876541138,-0.3342097997665405
1710737802511518200,2.367518310546875,-0.1621035933494568,-0.01695101149380207,-0.8539644479751587
1710737802544851200,2.400851318359375,0.18753011524677277,0.7821899056434631,-1.3986111879348755
1710737802578184200,2.43418408203125,0.5922927856445312,0.7559998631477356,-0.9431481957435608
1710737802611517200,2.46751708984375,0.669564962387085,-0.11323580890893936,0.14614520967006683
1710737802644850200,2.50085009765625,0.4811185598373413,-0.5760289430618286,0.1579040139913559
1710737802678183200,2.53418310546875,0.7147676348686218,-0.5799230933189392,-0.6577298045158386
1710737802711516200,2.56751611328125,1.0745567083358765,-0.9068791270256042,-0.7224032282829285
1710737802744849200,2.60084912109375,1.336839199066162,-0.8983272314071655,-0.16439427435398102
1710737802778182100,2.63418212890625,1.7630579471588135,-0.8348754644393921,0.5130353569984436
1710737802811515100,2.66751513671875,1.900956630706787,-2.009305715560913,1.6486003398895264
1710737802844848000,2.70084814453125,1.5665178298950195,-3.685088872909546,3.0846259593963623
1710737802878180900,2.734180908203125,0.9743777513504028,-3.7765631675720215,3.2138965129852295
1710737802911513900,2.767513916015625,0.45531028509140015,-1.9588344097137451,1.6896798610687256
1710737802944846800,2.800846923828125,-0.08101361989974976,0.1533990204334259,-0.07780666649341583
1710737802978179800,2.834179931640625,-0.4983749985694885,1.1977951526641846,-0.7502731680870056
1710737803011512800,2.867512939453125,-0.7848623991012573,1.0159916877746582,-0.288930743932724
1710737803044845800,2.900845703125,-1.116552472114563,-0.03321481868624687,0.6610894203186035
1710737803078178800,2.9341787109375,-1.1199884414672852,-0.9831586480140686,1.1807677745819092
1710737803111511800,2.96751171875,-0.8467106819152832,-1.197566032409668,0.9391012787818909
1710737803144844800,3.0008447265625,-0.3828485310077667,-0.5924454927444458,0.22250111401081085
1710737803178177800,3.034177734375,-0.12216944992542267,-0.08948912471532822,-0.19623468816280365
1710737803211510800,3.0675107421875,-0.09994988143444061,-0.0859767496585846,-0.2605263590812683
1710737803244843500,3.100843505859375,0.03649812191724777,-0.16072918474674225,-0.09811734408140182
1710737803278176500,3.134176513671875,0.3046600818634033,-0.020997874438762665,-0.3844519853591919
1710737803311509500,3.167509521484375,1.1464076042175293,0.5169295072555542,-0.8646543025970459
1710737803344842500,3.200842529296875,1.2953015565872192,1.142895221710205,-0.7869240045547485
1710737803378175500,3.234175537109375,0.843198299407959,1.278350591659546,-0.5661026835441589
1710737803411508500,3.267508544921875,0.4040754735469818,0.6235986948013306,-0.4196520745754242
1710737803444841500,3.300841552734375,0.015958385542035103,0.7032378911972046,-0.7924979329109192
1710737803478174500,3.334174560546875,0.029167955741286278,1.1144908666610718,-1.0525661706924438
1710737803511507500,3.367507568359375,0.31199023127555847,1.257200002670288,-0.9665894508361816
1710737803544840400,3.40084033203125,0.3972797989845276,0.878703773021698,-0.639480710029602
1710737803578173400,3.43417333984375,0.3836120665073395,0.16676130890846252,-0.4235462248325348
1710737803611506200,3.467506103515625,0.6441384553909302,-0.22181391716003418,-0.387658953666687
1710737803644839200,3.500839111328125,0.9690328240394592,-0.3907131850719452,-0.34573954343795776
1710737803678172200,3.534172119140625,1.3317997455596924,-0.2020377367734909,-0.4419479966163635
1710737803711505200,3.567505126953125,1.5817126035690308,0.5396072268486023,-0.5712185502052307
1710737803744838100,3.600838134765625,1.113574504852295,0.5092175602912903,-0.2334200143814087
1710737803778171100,3.634171142578125,0.6142832636833191,0.1355317384004593,0.007941014133393764
1710737803811504000,3.667504150390625,0.6684959530830383,0.2587701678276062,0.07238540053367615
1710737803844837000,3.700837158203125,0.9164999723434448,-0.12904147803783417,0.642916738986969
1710737803878170000,3.734170166015625,0.32787227630615234,-1.4552671909332275,1.3280582427978516
1710737803911503000,3.767503173828125,-0.7180509567260742,-2.0245769023895264,1.1128109693527222
1710737803944836000,3.800836181640625,-1.4571760892868042,-1.7754275798797607,0.4631749391555786
1710737803978168800,3.8341689453125,-1.6194324493408203,-1.4968048334121704,0.1683647781610489
1710737804011501800,3.867501708984375,-1.8797297477722168,-1.520475149154663,0.45469942688941956
1710737804044834800,3.900834716796875,-2.130864381790161,-1.2899566888809204,0.9446752667427063
1710737804078167800,3.934167724609375,-2.1367437839508057,-0.6542174220085144,1.30476975440979
1710737804111500800,3.967500732421875,-2.053821086883545,-0.37322768568992615,1.4005200862884521
1710737804144833800,4.000833740234375,-1.7025076150894165,-1.2103174924850464,1.3485217094421387
1710737804178166800,4.034166748046875,-0.8952730298042297,-1.9666227102279663,1.1264023780822754
1710737804211499800,4.067499755859375,-0.26755109429359436,-1.7030421495437622,0.790436327457428
1710737804244832800,4.100832763671875,-0.09009996801614761,-0.9166526794433594,0.16034740209579468
1710737804278165800,4.134165771484375,0.17050273716449738,0.006184828467667103,-0.6957550048828125
1710737804311498800,4.167498779296875,0.9451334476470947,0.9278770089149475,-1.168932557106018
1710737804344831500,4.20083154296875,1.3268365859985352,1.3267602920532227,-1.1848145723342896
1710737804378164500,4.23416455078125,2.0019755363464355,1.3848670721054077,-1.0356152057647705
1710737804411497500,4.26749755859375,2.361459255218506,1.5149011611938477,-0.5659499764442444
1710737804444830500,4.30083056640625,1.6481422185897827,1.5771312713623047,-0.22731153666973114
1710737804478163500,4.33416357421875,0.8144884705543518,0.8230403065681458,-0.5449520945549011
1710737804511496400,4.367496337890625,0.690486490726471,0.5073850154876709,-1.377231478691101
1710737804544829400,4.400829345703125,0.5484644770622253,0.7195780873298645,-1.5003172159194946
1710737804578162400,4.434162353515625,0.10873081535100937,1.023932695388794,-0.9104678630828857
1710737804611495400,4.467495361328125,-0.14698512852191925,1.1793932914733887,-0.2743467688560486
1710737804644828400,4.500828369140625,0.13026317954063416,1.048595666885376,-0.33268269896507263
1710737804678161400,4.534161376953125,0.5822901725769043,0.6872031688690186,-0.538919985294342
1710737804711494100,4.567494140625,0.7788302302360535,0.16439427435398102,-0.16706672310829163
1710737804744827100,4.6008271484375,0.5822901725769043,-0.22547899186611176,-0.3372640311717987
1710737804778160000,4.63416015625,0.45080527663230896,-0.0880383625626564,-0.7694385051727295
1710737804811493000,4.6674931640625,0.4901285767555237,0.39643988013267517,-0.5303681492805481
1710737804844826000,4.700826171875,0.7801283001899719,0.8670976758003235,-0.11567919701337814
1710737804878159000,4.7341591796875,1.0427162647247314,1.41762375831604,0.0692548081278801
1710737804911492000,4.7674921875,1.1145671606063843,0.9339854717254639,0.5867187976837158
1710737804944825000,4.8008251953125,0.5106683373451233,-0.7519529461860657,1.4300698041915894
1710737804978158000,4.834157958984375,-0.25143998861312866,-2.1808011531829834,1.5226894617080688
1710737805011491000,4.867490966796875,-0.9716289043426514,-2.426743507385254,0.8487722873687744
1710737805044824000,4.900823974609375,-1.4829081296920776,-1.7754275798797607,0.16279079020023346
1710737805078156800,4.93415673828125,-1.9050798416137695,-1.3062968254089355,0.21822518110275269
1710737805111489800,4.96748974609375,-2.186985969543457,-1.0870027542114258,0.8000571727752686
1710737805144822800,5.00082275390625,-2.146669864654541,-0.7778376340866089,1.194435477256775
1710737805178155800,5.03415576171875,-2.0343503952026367,-0.4082750380039215,1.2286429405212402
1710737805211488800,5.06748876953125,-1.7099905014038086,0.22929678857326508,0.807921826839447
1710737805244821800,5.10082177734375,-0.9771265387535095,1.2542221546173096,0.1047603040933609
1710737805278154800,5.13415478515625,-0.2459423840045929,1.7367150783538818,-0.5687751770019531
1710737805311487700,5.16748779296875,0.08498412370681763,0.9620080590248108,-0.9894198179244995
1710737805344820700,5.20082080078125,0.2107423096895218,-0.012904148548841476,-1.0322555303573608
1710737805378153700,5.23415380859375,0.40277740359306335,-0.3164188861846924,-0.7539382576942444
1710737805411486700,5.26748681640625,0.5043307542800903,0.11377029865980148,-0.7699729800224304
1710737805444819500,5.3008193359375,1.2413179874420166,0.29534465074539185,-1.4251066446304321
1710737805478152400,5.33415234375,1.678073763847351,-0.31122666597366333,-1.259490728378296
1710737805511485400,5.3674853515625,1.159769892692566,-0.9975135922431946,-0.41048935055732727
1710737805544818400,5.400818359375,0.47539186477661133,-0.19944162666797638,0.06742226332426071
1710737805578151400,5.4341513671875,0.6375718116760254,1.1845855712890625,-0.6297071576118469
1710737805611484400,5.467484375,0.6339067220687866,1.94081449508667,-0.7906654477119446
1710737805644817400,5.5008173828125,0.46424391865730286,1.6349326372146606,-0.18371231853961945
1710737805678150400,5.534150390625,0.37414395809173584,1.0874608755111694,0.2432699203491211
1710737805711483400,5.5674833984375,0.32726141810417175,0.9110023379325867,-0.14484715461730957
1710737805744816400,5.60081640625,0.12995775043964386,0.9788827300071716,-0.8115105628967285
1710737805778149400,5.6341494140625,0.18928629159927368,1.1356414556503296,-1.461146593093872
1710737805811482000,5.667482177734375,0.020463382825255394,1.2690352201461792,-1.9090503454208374
1710737805844815000,5.700815185546875,-0.30252209305763245,1.0593618154525757,-1.8900377750396729
1710737805878148000,5.734148193359375,-0.011453386396169662,0.5217399001121521,-1.041723608970642
1710737805911481000,5.767481201171875,-0.05329642444849014,-0.005803049076348543,-0.35681116580963135
1710737805944814000,5.80081396484375,-0.054365407675504684,-0.3452814221382141,0.26212984323501587
1710737805978147000,5.83414697265625,-0.33023929595947266,-1.0815050601959229,0.9367342591285706
1710737806011480000,5.86747998046875,-0.9637642502784729,-1.9537185430526733,1.4922997951507568
