time,seconds_elapsed,z,y,x
1710958213845094400,0.178094482421875,-3.0702710151672363,-1.4793957471847534,0.6170321106910706
1710958213878427400,0.211427490234375,-2.9016008377075195,1.1970316171646118,-0.6202390193939209
1710958213911760100,0.244760009765625,-1.1495381593704224,1.8479657173156738,-0.655820906162262
1710958213945093000,0.278093017578125,-0.7828007340431213,-0.2811424434185028,0.6779640913009644
1710958213978426000,0.311426025390625,-0.910544216632843,-2.372683525085449,1.675248622894287
1710958214011759000,0.344759033203125,-0.2101314514875412,-1.5778948068618774,1.3634874820709229
1710958214045092000,0.378092041015625,0.44332239031791687,-0.4677563011646271,1.7283159494400024
1710958214078425000,0.411425048828125,1.053176999092102,-0.6658998727798462,1.612713098526001
1710958214111758000,0.444758056640625,0.6594096422195435,-0.2752630412578583,0.24846212565898895
1710958214145091000,0.478091064453125,0.3946073353290558,-0.1217876747250557,-2.107499361038208
1710958214178424000,0.511424072265625,0.1343100368976593,-0.30580541491508484,-3.3191912174224854
1710958214211757000,0.544757080078125,0.1405712217092514,-0.9513182640075684,-1.8427734375
1710958214245090000,0.578090087890625,0.12888877093791962,0.44431501626968384,-0.09200886636972427
1710958214278422800,0.6114228515625,0.477300763130188,-0.09071081876754761,0.15736952424049377
1710958214311755800,0.644755859375,0.09483403712511063,-0.21952323615550995,0.1865374743938446
1710958214345088800,0.6780888671875,-0.19058434665203094,0.4910448491573334,0.03061871975660324
1710958214378421800,0.711421875,-0.11659546941518784,0.7424848675727844,0.3632250428199768
1710958214411754800,0.744754638671875,0.031000498682260513,0.7716528177261353,0.5013529062271118
1710958214445087700,0.778087646484375,0.12316207587718964,0.6479562520980835,0.36482852697372437
1710958214478420700,0.811420654296875,0.19631104171276093,0.20539739727973938,0.40552622079849243
1710958214511753700,0.844753662109375,0.14080029726028442,0.03649812191724777,0.3865899443626404
1710958214545086700,0.878086669921875,0.13988402485847473,-0.01763821393251419,0.11377029865980148
1710958214578419700,0.911419677734375,-0.003359660040587187,0.07314895838499069,-0.1319430023431778
1710958214611752700,0.944752685546875,-0.04367557913064957,0.14492350816726685,-0.16630317270755768
1710958214645085400,0.97808544921875,-0.03764346241950989,-0.011529741808772087,-0.08032641559839249
1710958214678418400,1.01141845703125,-0.13056860864162445,0.03779617324471474,-0.012751436792314053
1710958214711751400,1.04475146484375,-0.10323318839073181,0.14278554916381836,-0.0393996499478817
1710958214745084400,1.07808447265625,-0.08903098851442337,0.06436803191900253,-0.12316207587718964
1710958214778417400,1.11141748046875,-0.09269607067108154,-0.005803049076348543,-0.1749313771724701
